,origin,destination,origin_latitude,origin_longitude,destination_latitude,destination_longitude,origin_descripcion,origin_temperatura,origin_minima,origin_maxima,origin_sensacion_termica,origin_nubes,destination_descripcion,destination_temperatura,destination_minima,destination_maxima,destination_sensacion_termica,destination_nubes
1667,MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,nubes,20.85,20.57,22.32,20.04,100,niebla,11.7,10.79,12.8,10.94,100
1668,MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,nubes,20.85,20.57,22.32,20.04,100,niebla,11.7,10.79,12.8,10.94,100
1669,MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,nubes,20.85,20.57,22.32,20.04,100,niebla,11.7,10.79,12.8,10.94,100
1670,MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,nubes,20.85,20.57,22.32,20.04,100,niebla,11.7,10.79,12.8,10.94,100
1671,MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,nubes,20.85,20.57,22.32,20.04,100,niebla,11.7,10.79,12.8,10.94,100
1672,MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,nubes,20.85,20.57,22.32,20.04,100,niebla,11.7,10.79,12.8,10.94,100
1673,MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,nubes,20.85,20.57,22.32,20.04,100,niebla,11.7,10.79,12.8,10.94,100
1674,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1675,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1676,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1677,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1678,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1679,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1680,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1681,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1682,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1683,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1684,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1685,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1686,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1687,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1688,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1689,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1690,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1691,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1692,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1693,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1694,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1695,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1696,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1697,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1698,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1699,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1700,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1701,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1702,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1703,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1704,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1705,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1706,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1707,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1708,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1709,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1710,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1711,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1712,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1713,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1714,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1715,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1716,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1717,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1718,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1719,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1720,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1721,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1722,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1723,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1724,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1725,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1726,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1727,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1728,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1729,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1730,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1731,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1732,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1733,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1734,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1735,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1736,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1737,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1738,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1739,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1740,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1741,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1742,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1743,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1744,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1745,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1746,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1747,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1748,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1749,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1750,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1751,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1752,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1753,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1754,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1755,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1756,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1757,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1758,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1759,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1760,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1761,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1762,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1763,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1764,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1765,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1766,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1767,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1768,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1769,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1770,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1771,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1772,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1773,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1774,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1775,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1776,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1777,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1778,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1779,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1780,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1781,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1782,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1783,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1784,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1785,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1786,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1787,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1788,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1789,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1790,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1791,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1792,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1793,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1794,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1795,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1796,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1797,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1798,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1799,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1800,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1801,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1802,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1803,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1804,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1805,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1806,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1807,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1808,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1809,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1810,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1811,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1812,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1813,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1814,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1815,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1816,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1817,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1818,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1819,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1820,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1821,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1822,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1823,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1824,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1825,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1826,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1827,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1828,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1829,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1830,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1831,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1832,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1833,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1834,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1835,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1836,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1837,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1838,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1839,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1840,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
1841,MEX,SCL,19.4363,-99.0721,-33.393,-70.7858,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.5,22.0,25.57,23.0,0
